11.133488049205521,10.619585643309492
14.30889998769041,16.199605711092087
14.971022958765717,17.09667309845044
20.57495370643011,24.78627644677075
12.65432850101577,12.882259944177628
12.843993382800548,13.085080182216133
12.89952338906327,10.799976269831259
14.753913135162465,13.74050594685545
14.590581189066805,15.409712075918668
12.585059566151784,12.406441146561649
14.901707283873112,12.727572919087542
16.02848063592096,15.737132649789192
13.251288573728125,12.897021907823165
15.232285946560067,16.21474579945641
13.970498101652861,14.624870162757269
16.01555544367303,17.245386484308547
13.68699961581348,13.340911045693957
14.037006575546192,15.077336125194407
15.165992908233351,14.844668822071103
16.98074852094102,18.364628339077296
18.04361091251488,21.92594989222038
14.516661916187008,13.655389021116392
14.507846755422044,14.52933592392873
18.54952334459375,21.19587053631446
17.508162155791442,20.157043827521914
11.273242955280391,8.602292217019492
13.943196598563564,13.084299360390597
14.97365197980477,15.770955791009602
18.15150835311095,19.480582395825326
13.52965960925715,12.32420763575161
14.630865123830144,14.975336926632957
13.51455677922281,11.461310489790185
13.337217403149328,10.180159715408905
15.611748077337586,15.797810287275258
14.902031741215966,14.757099333488938
13.749837654956682,12.493668225742287
15.1446286991607,14.174548766703888
11.563259986616549,10.216396732136062
12.432690106172014,11.33974045126941
12.746611211767227,12.836039498973925
13.794473061025457,15.017272022409191
18.475445005650464,22.35201832487183
16.814525199323345,16.76970659666969
14.682167859203302,14.277379370359688
13.185132343174251,12.59894176628364
15.934921953098637,14.906387869002469
18.563775328255815,21.72858436955176
16.705961407932634,19.141220523974397
15.022648469455103,15.153956080010378
14.74844390585192,14.072188616238721
16.500803298426103,17.245631058490932
15.203577758665592,15.984207712695648
15.592047720860212,16.25029996339473
13.58374706824782,12.292856644895036
13.654436154509636,13.442061386174629
11.689343822922826,7.7905743615343725
18.025870287541526,21.461249433323673
15.644113479354525,16.899328236521534
13.738189518406855,10.002817163224913
14.671159315352519,12.983233994499807
15.220385371963392,15.655399253370087
16.12671814139204,13.336106315131076
14.60692405269707,15.44225383371434
15.447704458971444,17.748849152322865
12.151160566430644,11.8364593931462
17.92993224055691,20.506563171292022
13.712287387602032,12.09146717017168
16.762368931982717,15.62743205691814
15.46377175883168,15.672709359107122
16.172293605121574,15.955608382939902
18.313939539200625,21.712088121153243
15.13551141789858,13.077956712841948
16.647416158625894,17.534361870820725
14.24714513035934,12.381075634894433
13.359151847307514,11.127228327625437
17.28188657165545,17.57106851288521
16.238932401102144,15.908281408941294
17.96125905645002,19.54349464856905
16.92967443724372,17.219741723318457
14.778452276250663,15.382554361495169
16.83799730984897,16.908003753446053
12.608457385623602,10.45124322808519
14.364239713752072,12.220738953016012
13.637533724803035,11.739344043273801
18.015332785020618,18.772704218239394
14.124025239412612,15.029592179685201
12.948986076044546,12.307535603530233
14.229937021310139,11.514423716590148
14.812733477863786,13.290729770093007
15.165339859182586,17.406912313018
16.45717285345733,18.11325976649112
13.86721108628805,11.842922587572492
13.859694563030938,10.986656553720458
16.617978878487623,19.19805047608149
15.73120703298199,13.708858411425554
12.68678011351395,11.756203207146612
14.697341470137724,14.038202516938544
15.041336773154727,16.370388017905153
14.95176471982718,15.00445744429421
16.641916985224967,18.44732042243366
15.466005081281672,14.935679462272105
16.94196289896152,20.58279981807499
12.91696993285918,13.042883775863652
